CloneID,SBK1,SBK2,SBK3,SAK1,SAK2,SAK4
100188147,0,1,NA,1,NA,NA
100188170,NA,1,NA,2,0,NA
100188170,NA,1,NA,0,0,NA
100188182,1,0,NA,0,NA,NA
100188188,0,0,1,0,NA,NA
100188192,1,0,NA,0,NA,0
100188193,1,0,NA,0,NA,NA
100188193,1,0,NA,0,NA,NA
100188200,1,0,NA,0,NA,NA
100188201,0,1,NA,1,NA,NA
100188203,0,1,NA,1,NA,NA
100188205,NA,0,NA,2,0,1
100188206,1,NA,NA,0,NA,0
100188208,0,0,1,0,NA,NA
100188221,1,0,NA,0,NA,NA
100188221,1,0,NA,0,NA,NA
100188223,0,0,NA,1,NA,NA
100188226,1,0,NA,0,NA,NA
100188227,0,1,NA,1,NA,NA
100188233,1,1,NA,0,NA,NA
100188236,0,1,NA,1,NA,NA
100188249,NA,1,0,1,NA,NA
100188250,0,1,NA,1,NA,NA
100188253,NA,1,0,1,NA,NA
100188257,0,0,1,0,0,NA
100188258,1,NA,0,NA,1,NA
100188263,0,1,NA,1,NA,NA
100188264,1,0,NA,0,NA,NA
100188270,1,0,NA,0,NA,NA
100188271,0,1,NA,1,NA,NA
100188292,1,0,NA,0,NA,NA
100188295,0,0,1,0,NA,0
100188305,1,1,NA,0,NA,NA
100188318,1,0,NA,0,NA,NA
100188323,1,0,0,NA,NA,NA
100188327,NA,1,0,1,NA,NA
100188328,0,1,NA,1,NA,NA
100188335,0,0,1,0,0,NA
100188335,0,0,1,0,0,NA
100188340,0,1,NA,1,NA,NA
100188363,1,0,NA,0,NA,NA
100188369,0,1,NA,1,NA,NA
100188373,1,0,NA,1,0,NA
100188384,1,0,NA,0,0,NA
100188392,1,1,0,1,NA,NA
100188397,0,0,1,0,NA,NA
100188399,1,1,0,1,NA,NA
100188407,1,0,NA,0,NA,NA
100188418,0,1,NA,1,NA,NA
100188426,1,1,NA,0,NA,NA
100188428,0,1,NA,1,NA,NA
100188429,1,0,NA,0,NA,NA
100188438,1,0,NA,0,NA,0
100188441,1,0,NA,0,0,NA
100188441,1,2,NA,2,0,NA
100188443,0,1,NA,1,NA,NA
100188447,1,0,NA,0,0,NA
100188452,0,1,NA,1,NA,NA
100188458,1,0,NA,0,NA,NA
100188461,1,0,NA,0,NA,NA
100188465,0,1,NA,1,NA,NA
100188468,1,0,NA,0,NA,NA
100188468,1,0,NA,0,NA,NA
100188470,0,1,NA,0,NA,NA
100188470,0,1,NA,0,NA,NA
100188478,1,0,NA,0,0,NA
100188486,1,0,NA,0,NA,NA
100188488,1,2,NA,0,1,0
100188488,1,0,NA,0,NA,0
100188489,1,1,NA,0,1,NA
100188494,1,0,NA,0,NA,NA
100188494,1,0,NA,0,NA,NA
100188496,1,0,NA,0,NA,NA
100188506,1,0,NA,0,NA,NA
100188508,1,0,NA,0,NA,NA
100188512,0,1,NA,0,NA,NA
100188519,0,2,0,0,NA,NA
100188531,1,0,NA,0,NA,NA
100188532,0,1,NA,1,NA,NA
100188534,1,0,NA,0,NA,NA
100188537,1,NA,NA,0,0,NA
100188539,1,0,NA,0,NA,NA
100188539,1,0,NA,0,NA,NA
100188544,1,1,0,1,NA,1
100188551,1,NA,0,1,NA,NA
100188552,1,0,NA,1,NA,NA
100188551,NA,1,0,1,NA,NA
100188560,1,1,NA,0,0,NA
100188561,0,NA,NA,1,1,NA
100188560,1,NA,NA,0,0,NA
100188567,1,1,0,1,NA,1
100188573,0,1,NA,1,NA,NA
100188579,0,0,1,0,NA,0
100188586,0,1,NA,1,NA,NA
100188587,1,0,NA,0,NA,NA
100188593,1,1,0,1,NA,NA
100188594,0,0,1,0,NA,NA
100188600,1,0,NA,0,NA,NA
100188600,1,0,NA,0,NA,NA
100188602,0,1,NA,0,NA,0
100188605,0,1,NA,1,NA,NA
100188611,1,0,NA,0,NA,NA
100188624,1,0,NA,0,NA,NA
100188624,1,0,NA,0,NA,NA
100188627,0,0,1,NA,NA,NA
100188628,1,1,NA,0,NA,NA
100188649,1,0,NA,0,NA,NA
100188649,1,0,NA,0,NA,NA
100188654,1,0,NA,0,NA,NA
100188654,1,0,NA,0,NA,NA
100188659,1,0,NA,0,NA,NA
100188659,1,0,NA,0,NA,NA
100188662,1,0,NA,0,NA,NA
100188662,1,0,NA,0,NA,NA
100188666,1,NA,0,1,NA,NA
100188667,1,0,0,NA,NA,NA
100188674,0,1,NA,1,NA,NA
100188681,1,0,NA,NA,0,NA
100188684,1,0,NA,0,NA,0
100188695,1,0,NA,0,NA,0
100188705,1,0,NA,0,NA,0
100188710,1,0,NA,0,NA,NA
100188710,NA,0,1,0,NA,NA
100188714,1,1,0,1,1,NA
100188718,0,1,NA,1,NA,NA
100188719,1,0,NA,0,NA,NA
100188723,1,0,NA,0,0,NA
100188726,1,0,0,0,NA,NA
100188726,1,0,0,0,NA,NA
100188728,0,2,0,2,NA,NA
100188742,1,1,NA,0,NA,NA
100188745,0,0,1,0,0,NA
100188758,1,0,0,0,NA,NA
100188758,1,0,0,0,NA,NA
100188767,1,1,NA,0,NA,NA
100188775,1,1,NA,0,NA,NA
100188777,0,1,NA,1,NA,NA
100188780,1,0,NA,0,NA,NA
100188788,NA,0,1,0,NA,NA
100188788,1,0,NA,0,NA,NA
100188788,1,0,NA,0,NA,NA
100188793,0,1,NA,1,NA,1
100188801,1,0,NA,0,NA,NA
100188815,NA,1,NA,1,NA,0
100188816,1,0,NA,0,NA,NA
100188818,1,1,NA,0,NA,NA
100188828,1,0,NA,1,NA,NA
100188836,0,1,NA,1,NA,NA
100188839,0,0,1,0,NA,0
100188842,1,1,NA,0,NA,NA
100188847,1,0,NA,0,NA,NA
100188847,1,0,NA,0,NA,NA
100188849,0,1,NA,1,NA,1
100188854,1,0,NA,0,0,NA
100188863,0,0,1,0,NA,NA
100188864,0,0,1,NA,NA,NA
100188866,1,0,NA,0,NA,0
100188868,NA,1,0,1,NA,NA
100188869,1,0,NA,0,NA,NA
100188873,0,1,NA,1,NA,0
100188875,0,0,NA,1,NA,NA
100188883,1,0,NA,0,NA,NA
100188885,1,0,NA,0,NA,NA
100188886,0,1,NA,1,NA,NA
100188890,1,0,NA,0,NA,NA
100188895,1,0,NA,0,NA,NA
100188897,NA,1,NA,0,NA,1
100188898,1,0,NA,NA,NA,0
100188898,1,0,NA,NA,NA,0
100188907,1,0,NA,0,NA,NA
100188907,1,0,NA,0,NA,NA
100188916,1,0,NA,0,NA,NA
100188916,1,0,NA,0,NA,NA
100188927,1,0,NA,0,NA,NA
100188930,1,0,NA,0,NA,NA
100188930,1,0,NA,0,NA,NA
100188933,1,NA,NA,0,0,NA
100188935,1,0,NA,0,NA,NA
100188939,1,0,NA,0,NA,NA
100188940,1,0,NA,0,NA,NA
100188940,1,0,NA,0,NA,NA
100188940,1,0,NA,0,NA,NA
100188946,1,0,NA,0,NA,NA
100188948,1,0,NA,0,NA,NA
100188948,1,0,NA,0,NA,NA
100188954,1,0,NA,0,NA,NA
100188956,1,0,NA,0,NA,0
100188959,1,0,NA,0,NA,NA
100188963,0,1,1,1,NA,1
100188970,1,0,NA,0,NA,0
100188976,1,0,NA,0,NA,NA
100188976,1,0,NA,0,NA,NA
100188979,1,1,0,1,NA,NA
100188982,1,0,0,0,NA,0
100188982,1,0,0,0,NA,0
100188997,0,1,NA,1,NA,NA
100189001,0,1,NA,1,NA,NA
100189002,1,0,NA,0,NA,NA
100189002,1,0,NA,0,NA,NA
100189006,1,0,NA,0,NA,0
100189007,1,1,NA,1,NA,0
100189011,1,0,NA,2,NA,NA
100189017,0,1,NA,1,NA,NA
100189019,1,0,NA,0,NA,NA
100189022,1,0,NA,0,NA,NA
100189026,1,0,NA,0,0,0
100189029,1,0,NA,0,NA,NA
100189052,1,0,NA,0,NA,0
100189056,0,1,NA,1,NA,NA
100189058,1,0,NA,0,NA,NA
100189060,1,0,NA,0,NA,NA
100189065,1,0,NA,0,NA,0
100189068,NA,1,0,1,NA,NA
100189074,1,0,NA,0,NA,NA
100189074,1,0,NA,0,NA,NA
100189078,1,0,NA,0,NA,NA
100189079,0,1,NA,1,NA,NA
100189081,0,1,NA,0,NA,NA
100189083,2,0,0,0,NA,0
100189086,1,0,NA,0,NA,0
100189088,1,0,NA,0,NA,NA
100189088,1,0,NA,0,NA,NA
100189103,1,0,NA,1,NA,NA
100189106,1,NA,0,1,NA,NA
100189107,0,1,NA,0,NA,NA
100189110,1,1,NA,0,NA,NA
100189112,1,1,0,1,NA,NA
100189112,1,1,0,1,NA,NA
100189118,0,1,0,1,NA,NA
100189118,2,1,0,1,NA,NA
100189124,1,0,NA,0,NA,0
100189141,0,1,1,1,NA,NA
100189146,0,2,NA,1,NA,NA
100189149,0,1,NA,1,NA,NA
100189160,1,0,NA,0,NA,NA
100189162,1,0,NA,0,NA,NA
100189162,1,0,NA,0,NA,NA
100189164,1,0,NA,0,NA,NA
100189164,1,0,NA,0,NA,NA
100189166,0,0,NA,1,NA,NA
100189171,1,0,NA,0,0,NA
100189175,1,0,NA,0,NA,NA
100189175,1,0,NA,0,NA,NA
100189185,1,0,NA,0,NA,NA
100189185,1,0,NA,0,NA,NA
100189189,1,0,NA,1,NA,NA
100189196,1,0,NA,0,NA,NA
100189202,1,0,NA,0,NA,NA
100189203,0,1,NA,1,NA,NA
100189202,1,0,NA,0,NA,NA
100189206,1,0,NA,0,NA,NA
100189206,1,0,NA,0,NA,NA
100189206,1,0,NA,0,NA,NA
100189209,1,0,NA,0,NA,0
100189214,0,1,NA,1,NA,NA
100189226,1,0,NA,0,NA,NA
100189226,1,0,NA,0,NA,NA
100189229,1,0,NA,0,NA,NA
100189240,1,0,NA,0,NA,NA
100189240,1,0,NA,0,NA,NA
100189246,1,1,0,1,NA,NA
100189250,1,NA,0,0,NA,0
100189250,1,NA,0,0,NA,0
100189258,1,0,NA,0,0,NA
100189264,1,0,NA,0,NA,NA
100189264,1,0,NA,0,NA,NA
100189264,1,0,NA,0,NA,NA
100189267,0,1,NA,1,NA,NA
100189267,0,1,NA,1,NA,NA
100189269,0,0,1,0,NA,NA
100189270,0,1,NA,1,NA,NA
100189283,1,0,NA,0,NA,NA
100189285,1,0,NA,0,NA,0
100189290,1,0,NA,0,NA,NA
100189292,1,1,0,1,NA,NA
100189294,1,0,NA,0,NA,NA
100189294,1,0,NA,0,NA,NA
100189294,1,0,NA,0,NA,NA
100189296,1,0,NA,0,NA,NA
100189296,1,0,NA,0,NA,NA
100189298,0,1,NA,1,1,NA
100189307,0,1,NA,1,NA,NA
100189318,0,1,NA,1,NA,NA
100189324,1,0,NA,0,NA,NA
100189324,1,0,NA,0,NA,NA
100189330,0,1,NA,0,NA,NA
100189342,0,1,NA,NA,NA,1
100189344,1,0,NA,0,NA,NA
100189346,1,0,NA,0,NA,NA
100189347,NA,1,NA,2,NA,0
100189357,1,0,NA,0,NA,NA
100189367,1,0,NA,0,NA,NA
100189367,1,0,NA,0,NA,NA
100189369,1,1,NA,0,NA,NA
100189372,1,0,NA,0,NA,NA
100189372,1,0,NA,0,NA,NA
100189382,1,0,NA,0,0,NA
100189384,0,1,NA,1,NA,NA
100189397,1,0,NA,0,NA,NA
100189400,0,1,NA,1,NA,NA
100189401,1,NA,NA,0,0,NA
100189402,1,0,NA,0,NA,0
100189411,1,0,NA,1,NA,NA
100189417,0,1,NA,1,NA,NA
100189420,0,1,NA,1,NA,NA
100189420,0,1,NA,1,NA,NA
100189440,1,0,NA,0,NA,NA
100189441,0,1,NA,1,NA,NA
100189444,1,0,NA,0,NA,NA
100189444,1,0,NA,0,NA,NA
100189451,0,0,NA,0,NA,1
100189452,1,1,NA,1,NA,0
100189455,0,NA,NA,1,NA,1
100189457,0,1,NA,1,NA,NA
100189468,0,0,NA,1,NA,NA
100189468,0,0,1,NA,NA,NA
100189475,1,0,NA,0,NA,NA
100189476,0,0,NA,0,NA,1
100189477,1,1,NA,1,NA,0
100189490,0,1,NA,1,NA,NA
100189492,1,0,NA,0,0,0
100189492,1,0,NA,0,0,0
100189513,1,NA,NA,0,0,0
100189521,1,0,NA,0,NA,NA
100189521,1,0,NA,0,NA,NA
100189527,1,0,NA,0,NA,0
100189528,1,0,NA,0,NA,NA
100189528,1,0,NA,0,NA,NA
100189531,1,0,NA,0,NA,NA
100189533,1,0,NA,1,NA,NA
100189536,1,NA,NA,0,0,NA
100189544,1,0,NA,0,NA,NA
100189544,1,0,NA,0,NA,NA
100189548,1,0,NA,0,NA,NA
100189548,1,0,NA,0,NA,NA
100189555,1,0,NA,0,NA,NA
100189555,1,0,NA,0,NA,NA
100189561,1,0,NA,0,NA,NA
100189561,1,0,NA,0,NA,NA
100189563,0,1,NA,1,NA,NA
100189564,1,0,NA,0,NA,NA
100189565,1,0,NA,0,NA,NA
100189569,0,1,NA,1,NA,NA
100189570,1,0,0,NA,NA,NA
100189570,1,0,0,NA,NA,NA
100189572,1,0,NA,0,NA,0
100189572,1,0,NA,0,NA,0
100189576,1,0,NA,0,NA,NA
100189583,1,0,NA,0,0,NA
100189583,1,0,NA,0,0,NA
100189583,1,0,NA,0,0,NA
100189587,1,0,NA,0,NA,NA
100189587,1,0,NA,0,NA,NA
100189596,NA,0,1,0,NA,NA
100189596,1,0,NA,0,NA,NA
100189606,1,1,0,1,NA,NA
100189609,1,NA,NA,0,NA,0
100189611,1,0,NA,0,NA,NA
100189614,1,0,NA,0,NA,NA
100189617,1,0,NA,0,NA,NA
100189623,1,0,NA,0,NA,0
100189627,1,0,NA,0,NA,0
100189629,1,0,NA,0,NA,NA
100189640,1,0,NA,0,NA,NA
100189640,1,0,NA,0,NA,NA
100189643,1,0,NA,0,NA,NA
100189643,1,0,NA,0,NA,NA
100189656,1,NA,0,1,NA,NA
100189656,NA,1,0,1,NA,NA
100189668,1,0,NA,0,NA,NA
100189669,0,1,NA,1,NA,NA
100189671,1,0,NA,0,NA,0
100189674,1,0,NA,0,NA,NA
100189681,1,0,NA,0,NA,NA
100189686,1,2,0,NA,1,1
100189701,1,0,NA,0,NA,NA
100189701,1,0,NA,0,NA,NA
100189704,1,1,NA,0,NA,NA
100189715,0,1,NA,1,NA,NA
100189716,1,0,NA,0,NA,NA
100189720,1,0,0,NA,NA,NA
100189721,0,1,1,0,NA,0
100189725,1,0,NA,0,NA,NA
100189725,1,0,NA,0,NA,NA
100189728,1,0,NA,0,NA,NA
100189729,0,1,NA,1,NA,NA
100189732,1,NA,0,1,NA,1
100189733,0,NA,1,0,NA,0
100189737,0,1,1,1,NA,NA
100189738,1,0,0,0,NA,NA
100189744,1,0,NA,0,NA,NA
100189749,0,1,NA,1,NA,NA
100189755,1,0,NA,0,NA,NA
100189755,1,0,NA,0,NA,NA
100189763,1,0,NA,0,NA,0
100189770,1,0,NA,0,NA,NA
100189770,1,0,NA,0,NA,NA
100189775,1,0,NA,0,NA,0
100189782,1,0,NA,0,NA,NA
100189784,0,2,NA,1,NA,NA
100189785,0,1,NA,1,NA,NA
100189788,0,1,NA,1,NA,NA
100189789,1,0,NA,0,NA,NA
100189789,1,0,NA,0,NA,NA
100189796,1,0,NA,0,NA,0
100189802,1,0,NA,0,NA,NA
100189802,1,0,NA,0,NA,NA
100189802,1,0,NA,0,NA,NA
100189811,1,0,NA,0,NA,NA
100189811,1,0,NA,0,NA,NA
100189813,1,0,NA,0,NA,0
100189813,1,0,NA,0,NA,0
100189822,0,0,1,0,NA,NA
100189825,1,0,NA,0,NA,NA
100189825,1,0,NA,0,NA,NA
100189833,0,1,NA,1,NA,NA
100189834,0,1,NA,1,NA,NA
100189835,0,1,NA,1,NA,NA
100189837,0,0,1,0,NA,NA
100189851,1,1,0,1,NA,NA
100189860,1,0,NA,0,NA,NA
100189860,1,0,NA,0,NA,NA
100189863,1,0,NA,0,NA,0
100189866,1,0,NA,0,NA,NA
100189873,1,0,NA,0,NA,NA
100189873,1,0,NA,0,NA,NA
100189873,1,0,NA,0,NA,NA
100189881,1,0,0,0,NA,NA
100189881,1,0,0,0,NA,NA
100189881,1,0,0,0,NA,NA
100189903,1,0,NA,0,NA,NA
100189906,0,0,NA,1,NA,NA
100189907,1,0,NA,0,NA,0
100189910,1,0,NA,0,NA,NA
100189910,1,0,NA,0,NA,NA
100189920,1,0,NA,0,NA,NA
100189920,1,0,NA,0,NA,NA
100189934,1,0,NA,0,NA,NA
100189935,0,1,NA,1,NA,NA
100189934,1,0,NA,0,NA,NA
100189937,1,0,NA,0,0,NA
100189941,NA,0,NA,1,NA,1
100189944,1,0,NA,0,NA,NA
100189945,0,1,NA,1,NA,NA
100189949,1,0,NA,0,NA,NA
100189950,0,1,NA,1,NA,NA
100189953,1,1,NA,0,NA,0
100189956,0,1,NA,1,NA,NA
100189957,0,1,NA,1,NA,NA
100189978,1,0,NA,0,NA,NA
100189982,1,0,NA,0,NA,NA
100189984,1,0,NA,0,NA,NA
100189984,1,0,NA,0,NA,NA
100189987,0,1,NA,1,NA,NA
100189988,0,1,NA,1,NA,NA
100189994,1,0,NA,1,NA,NA
100189998,1,0,NA,0,NA,NA
100189998,1,0,NA,0,NA,NA
100190001,1,0,NA,0,NA,NA
100190001,1,0,NA,0,NA,NA
100190001,1,0,NA,0,NA,NA
100190007,0,1,NA,0,0,NA
100190008,1,0,NA,0,NA,NA
100190008,1,0,NA,0,NA,NA
100190012,1,0,NA,0,NA,NA
100190012,1,0,NA,0,NA,NA
100190019,1,0,NA,0,NA,NA
100190024,1,0,NA,NA,0,NA
100190027,1,NA,NA,0,0,NA
100190034,0,1,NA,1,NA,NA
100190035,0,1,NA,1,NA,NA
100190041,0,1,NA,1,NA,NA
100190045,NA,1,0,1,NA,NA
100190046,0,0,1,0,NA,NA
100190048,1,NA,NA,0,NA,0
100190052,1,0,NA,1,NA,NA
100190054,1,0,NA,0,NA,NA
100190055,1,0,NA,0,NA,NA
100190058,1,1,0,1,NA,NA
100190066,1,0,NA,0,NA,NA
100190073,0,1,NA,1,NA,NA
100190076,0,0,NA,0,NA,1
100190076,0,0,NA,0,NA,1
100190081,1,0,NA,0,NA,NA
100190081,1,0,NA,0,NA,NA
100190089,1,NA,NA,0,NA,0
100190091,1,0,NA,0,NA,0
100190091,1,0,NA,0,NA,0
100190093,0,1,NA,1,NA,NA
100190100,1,0,NA,0,NA,0
100190116,2,0,0,2,0,NA
100190117,1,0,NA,0,NA,NA
100190130,1,0,NA,0,NA,NA
100190130,1,0,NA,0,NA,NA
100190142,0,1,NA,1,NA,NA
100190143,1,0,NA,0,NA,NA
100190145,0,1,NA,1,NA,NA
100190148,1,0,NA,0,NA,NA
100190153,1,1,0,1,NA,NA
100190157,0,0,1,0,NA,NA
100190161,0,1,NA,1,NA,NA
100190165,0,1,NA,1,NA,NA
100190166,1,0,NA,0,NA,NA
100190167,1,0,NA,0,NA,0
100190169,1,0,NA,0,NA,NA
100190174,0,1,NA,1,NA,NA
100190181,1,0,NA,0,0,NA
100190192,1,0,NA,0,NA,NA
100190195,1,0,NA,0,NA,NA
100190197,1,0,0,0,NA,0
100190200,1,1,NA,0,NA,NA
100190202,1,0,NA,0,NA,NA
100190216,1,1,NA,0,NA,NA
100190218,1,NA,NA,0,NA,0
100190218,1,NA,NA,0,NA,0
100190221,1,0,NA,0,NA,NA
100190227,0,1,NA,1,NA,NA
100190228,1,0,NA,0,NA,NA
100190230,1,0,NA,0,NA,NA
100190230,1,0,NA,0,NA,NA
100190233,1,0,NA,0,NA,NA
100190239,NA,1,0,1,NA,NA
100190240,1,0,NA,0,NA,NA
100190239,1,1,0,1,NA,NA
100190245,0,1,NA,1,NA,NA
100190256,1,0,NA,0,NA,NA
100190265,0,1,NA,1,NA,NA
100190272,0,1,NA,1,NA,NA
100190273,1,0,NA,0,NA,NA
100190277,1,0,NA,0,NA,NA
100190283,0,1,NA,1,NA,NA
100190287,1,1,NA,0,NA,NA
100190311,0,1,NA,1,NA,NA
100190312,1,0,NA,0,NA,NA
100190313,0,0,NA,1,NA,NA
100190314,1,1,0,NA,NA,NA
100190316,1,0,NA,0,NA,NA
100190318,1,0,NA,0,NA,0
100190320,1,0,NA,0,NA,NA
100190322,0,1,NA,1,NA,NA
100190323,0,1,NA,1,NA,NA
100190327,1,0,NA,0,NA,NA
100190330,0,0,NA,1,NA,NA
100190341,1,0,NA,0,NA,NA
100190342,0,1,NA,1,NA,NA
100190343,0,1,NA,1,NA,NA
100190347,0,1,NA,1,NA,NA
100190347,0,1,NA,1,NA,NA
100190352,1,0,NA,0,NA,NA
100190353,0,0,1,0,NA,NA
100190356,1,0,NA,0,0,0
100190366,0,1,NA,1,NA,NA
100190377,1,1,NA,1,NA,0
100190379,1,0,NA,0,NA,NA
100190380,0,1,NA,1,NA,NA
100190379,1,0,NA,0,NA,NA
100190391,0,1,NA,1,NA,NA
100190395,1,1,NA,0,0,NA
100190410,1,0,NA,0,NA,NA
100190412,1,0,NA,0,NA,NA
100190414,1,0,NA,0,NA,NA
100190426,1,0,NA,0,NA,NA
100190426,1,0,NA,0,NA,NA
100190441,1,0,NA,0,NA,NA
100190441,1,0,NA,0,NA,NA
100190448,1,0,NA,0,NA,NA
100190448,1,0,NA,0,NA,NA
100190454,1,0,NA,0,NA,NA
100190457,0,0,NA,1,NA,NA
100190460,1,0,NA,0,0,NA
100190465,0,0,1,0,NA,0
100190466,1,NA,0,NA,NA,1
100190470,0,1,NA,1,NA,NA
100190471,1,0,NA,0,0,0
100190473,1,1,NA,0,NA,NA
100190477,0,1,NA,1,NA,NA
100190478,1,0,NA,0,0,NA
100190483,1,NA,NA,0,NA,0
100190492,1,0,NA,0,NA,NA
100190493,1,0,NA,1,NA,NA
100190500,0,2,0,2,NA,NA
100190501,1,0,NA,0,NA,NA
100190501,1,0,NA,0,NA,NA
100190503,1,1,0,1,NA,NA
100190503,1,NA,0,1,NA,NA
100190504,1,1,0,1,NA,NA
100190506,0,1,NA,1,NA,NA
100190507,0,1,NA,1,NA,NA
100190514,NA,1,0,1,NA,NA
100190515,0,1,NA,1,NA,NA
100190521,0,0,NA,NA,1,NA
100190531,1,0,NA,0,NA,NA
100190534,1,0,NA,0,NA,NA
100190535,0,1,NA,1,NA,NA
100190537,1,0,NA,0,0,0
100190540,0,1,NA,1,NA,NA
100190550,1,0,NA,0,NA,NA
100190560,0,1,NA,1,NA,NA
100190563,0,1,NA,1,NA,NA
100190568,1,0,NA,0,NA,NA
100190572,1,0,NA,0,NA,NA
100190572,1,0,NA,0,NA,NA
100190577,1,0,NA,NA,NA,0
100190579,1,1,NA,0,NA,NA
100190582,1,0,NA,0,NA,NA
100190586,NA,1,0,1,NA,NA
100190597,1,1,NA,0,NA,NA
100190602,1,0,NA,0,NA,0
100190604,1,0,NA,0,NA,NA
100190607,1,0,0,0,NA,NA
100190607,1,0,0,0,NA,NA
100190614,1,0,NA,0,NA,NA
100190616,1,0,NA,0,NA,NA
100190616,1,0,NA,0,NA,NA
100190618,1,0,NA,0,0,NA
100190619,0,1,NA,1,1,NA
100190622,1,0,NA,0,NA,NA
100190622,1,0,NA,0,NA,NA
100190630,0,0,NA,1,NA,NA
100190641,1,NA,NA,0,NA,0
100190645,1,0,NA,0,NA,0
100190645,1,0,NA,0,NA,0
100190657,1,0,NA,0,NA,NA
100190657,1,0,NA,0,NA,NA
100190659,0,0,1,0,NA,NA
100190665,0,1,NA,1,NA,NA
100190666,1,0,NA,0,NA,NA
100190671,0,0,1,NA,NA,NA
100190685,0,1,NA,1,NA,NA
100190686,0,1,NA,1,NA,NA
100190686,0,1,NA,1,NA,NA
100190690,1,1,0,1,NA,NA
100190691,1,0,NA,0,NA,0
100190692,1,0,NA,0,NA,NA
100190692,1,0,NA,0,NA,NA
100190704,1,0,NA,0,NA,NA
100190704,1,0,NA,0,NA,NA
100190706,1,0,NA,0,NA,NA
100190706,1,0,NA,0,NA,NA
100190710,1,1,NA,0,NA,NA
100190713,1,0,NA,0,NA,0
100190716,1,0,0,0,NA,0
100190734,1,NA,NA,0,NA,0
100190734,NA,1,NA,0,NA,0
100190737,0,1,0,NA,NA,NA
100190741,0,0,1,0,NA,NA
100190743,0,NA,NA,1,NA,1
100190747,0,1,NA,1,NA,1
100190749,1,0,NA,0,NA,NA
100190751,1,0,NA,0,NA,NA
100190751,1,0,NA,0,NA,NA
100190753,1,1,0,1,NA,NA
100190763,1,0,0,0,NA,NA
100190763,1,0,0,0,NA,NA
100190764,0,2,1,2,NA,NA
100190770,1,0,NA,0,NA,NA
100190774,0,1,NA,1,NA,NA
100190783,1,0,NA,0,NA,NA
100190783,1,0,NA,0,NA,NA
100190787,1,0,NA,0,0,NA
100190797,1,0,NA,0,NA,NA
100190798,0,1,NA,1,NA,NA
100190801,1,1,0,1,NA,NA
100190804,0,1,NA,1,NA,NA
100190810,0,1,NA,1,NA,NA
100190814,0,1,NA,1,NA,NA
100190822,1,0,NA,0,NA,NA
100190822,1,0,NA,0,NA,NA
100190826,1,1,0,1,NA,NA
100190829,1,0,NA,0,NA,NA
100190835,1,0,NA,0,NA,NA
100190845,1,1,NA,0,NA,NA
100190848,1,0,NA,0,NA,0
100190848,1,0,NA,0,NA,0
100190850,0,1,NA,0,NA,NA
100190851,1,0,NA,0,NA,NA
100190853,0,1,1,1,1,1
100190860,1,0,NA,0,NA,NA
100190862,1,1,NA,0,NA,NA
100190872,1,0,NA,0,NA,NA
100190872,1,0,NA,0,NA,NA
100190887,0,1,NA,0,NA,NA
100190891,0,1,NA,1,NA,NA
100190899,1,0,NA,0,NA,NA
100190902,0,NA,NA,1,1,1
100190913,1,1,0,1,NA,NA
100190917,1,0,NA,0,NA,NA
100190920,1,0,NA,0,NA,0
100190920,1,0,NA,0,NA,0
100190923,1,0,NA,0,NA,NA
100190923,1,0,NA,0,NA,NA
100190939,1,0,NA,0,NA,NA
100190948,1,0,NA,0,NA,0
100190950,1,0,NA,0,NA,NA
100190957,1,0,NA,0,NA,NA
100190957,1,0,NA,0,NA,NA
100190961,0,1,NA,1,NA,NA
100190962,1,NA,NA,0,NA,0
100190968,0,1,NA,1,NA,NA
100190970,1,0,NA,0,NA,NA
100190974,1,1,NA,0,NA,NA
100190979,0,1,NA,1,NA,NA
100191003,1,0,NA,0,NA,NA
100191003,1,0,NA,0,NA,NA
100191007,1,0,NA,0,NA,NA
100191034,1,0,NA,0,NA,0
100191034,1,0,NA,0,NA,0
100191039,1,0,NA,0,NA,NA
100191041,0,1,NA,1,NA,NA
100191042,0,1,NA,1,NA,NA
100191049,1,NA,NA,0,NA,0
100191049,1,1,NA,0,NA,0
100191053,0,1,NA,1,NA,NA
100191054,1,0,NA,0,NA,NA
100191061,1,1,NA,2,NA,0
100191061,1,NA,NA,0,NA,0
100191063,1,0,NA,0,NA,NA
100191063,1,0,NA,0,NA,NA
100191066,1,0,NA,0,NA,0
100191067,0,1,NA,1,NA,1
100191071,1,0,NA,0,NA,NA
100191073,0,1,NA,1,NA,NA
100191074,1,0,NA,0,NA,NA
100191081,1,0,NA,0,NA,NA
100191081,1,0,NA,0,NA,NA
100191089,1,0,NA,0,NA,NA
100191102,1,0,NA,0,NA,NA
100191107,1,0,NA,0,NA,NA
100191107,1,0,NA,0,NA,NA
100191109,1,0,NA,0,NA,NA
100191113,1,0,NA,0,NA,NA
100191116,1,1,0,1,NA,NA
100191119,1,0,NA,0,NA,NA
100191128,1,0,0,0,NA,NA
100191133,1,2,1,2,NA,NA
100191142,0,1,NA,1,NA,NA
100191153,0,1,NA,1,NA,NA
100191157,1,0,NA,0,NA,NA
100191157,1,0,NA,0,NA,NA
100191158,0,1,NA,1,NA,NA
100191159,1,0,NA,0,NA,NA
100191166,0,0,NA,1,NA,NA
100191167,1,1,NA,0,NA,NA
100191173,1,0,NA,0,0,NA
100191179,0,1,NA,1,NA,NA
100191188,1,0,NA,0,NA,NA
